FID_;ID;LAT;LON;New_Greenl;Old_Greenl;Foreign_na;Official_n;Alternativ;RGI_ID;GLIMS_ID;RGI_LON;RGI_LAT;Type
;GGN0668;78.677800000000005;-21.483400000000000; ; ;Gammel Hellerup Gletsjer;Gammel Hellerup Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0669;78.820300000000003;-67.051800000000000; ; ;Hiawatha Gletsjer;Hiawatha Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0670;78.933300000000003;-21.000000000000000; ; ;Zachariae Isstrøm;Zachariae Isstrøm; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0671;79.446200000000005;-63.395699999999998;Sermersuaq;Sermerssuaq;Humboldt Gletsjer;Sermersuaq; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0672;79.711299999999994;-20.292800000000000; ; ;Spaltegletsjer;Spaltegletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0673;80.205900000000000;-16.832100000000001; ; ;Depotgletsjer;Depotgletsjer; ;RGI40-05.09997;G343249E80231N;-16.750800000000002;80.231300000000005;LGIC
;GGN0674;80.222399999999993;-16.665900000000001; ; ;Mallemukgletsjer;Mallemukgletsjer; ;RGI40-05.09997;G343249E80231N;-16.750800000000002;80.231300000000005;LGIC
;GGN0675;80.316699999999997;-19.899999999999999; ; ;Aage Bertelsen Gletsjer;Aage Bertelsen Gletsjer; ;RGI40-05.09937;G339749E80313N;-20.250699999999998;80.312500000000000;LGIC
;GGN0676;80.460499999999996;-16.627900000000000; ; ;Mågegletsjer;Mågegletsjer; ;RGI40-05.09992;G343355E80425N;-16.645099999999999;80.425299999999993;LGIC
;GGN0677;80.495099999999994;-18.940000000000001; ; ;Brede Spærregletsjer;Brede Spærregletsjer; ;RGI40-05.09915;G340801E80458N;-19.198799999999999;80.457599999999999;LGIC
;GGN0678;80.571200000000005;-19.376700000000000; ; ;Dråbegletsjer;Dråbegletsjer; ;RGI40-05.09919;G340571E80575N;-19.428999999999998;80.575400000000002;LGIC
;GGN0679;80.583299999999994;-60.049999999999997; ; ;Petermann Gletsjer;Petermann Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0680;80.617599999999996;-18.071999999999999; ; ;Bjørnegletsjer;Bjørnegletsjer; ;RGI40-05.10324;G341927E80608N;-18.072800000000001;80.607699999999994;LGIC
;GGN0681;80.633600000000001;-18.644300000000001; ; ;Smalle Spærregletsjer;Smalle Spærregletsjer; ;RGI40-05.10352;G341418E80693N;-18.582000000000001;80.693399999999997;LGIC
;GGN0682;80.674199999999999;-19.416799999999999; ; ;Hjørnegletsjer;Hjørnegletsjer; ;RGI40-05.10347;G340822E80748N;-19.177600000000002;80.748099999999994;LGIC
;GGN0683;80.717100000000002;-59.281100000000002; ; ;Porsild Gletsjer;Porsild Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0684;80.762200000000007;-17.472999999999999; ; ;Tobias Gletsjer;Tobias Gletsjer; ;RGI40-05.10361;G341865E80809N;-18.135400000000001;80.808700000000002;LGIC
;GGN0685;80.817899999999995;-60.052500000000002; ; ;Sigurd Berg Gletsjer;Sigurd Berg Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0686;80.865099999999998;-61.779499999999999; ; ;Cecil Gletsjer;Cecil Gletsjer; ;RGI40-05.08445;G297905E80883N;-62.094999999999999;80.882499999999993;LGIC
;GGN0687;80.950400000000002;-61.869300000000003; ; ;Faith Gletsjer;Faith Gletsjer; ;RGI40-05.08443;G297605E81009N;-62.395000000000003;81.009100000000004;LGIC
;GGN0688;80.983500000000006;-60.632100000000001; ; ;Hubert Gletsjer;Hubert Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0689;81.040400000000005;-60.820599999999999; ; ;Belgrave Gletsjer;Belgrave Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0690;81.058000000000007;-62.189999999999998; ; ;Edith Gletsjer;Edith Gletsjer; ;RGI40-05.08443;G297605E81009N;-62.395000000000003;81.009100000000004;LGIC
;GGN0691;81.077799999999996;-62.418599999999998; ; ;Constance Gletsjer;Constance Gletsjer;Constance Gletscher;RGI40-05.08443;G297605E81009N;-62.395000000000003;81.009100000000004;LGIC
;GGN0692;81.333299999999994;-16.966699999999999; ; ;Marsk Stig Bræ;Marsk Stig Bræ; ;RGI40-05.10315;G344790E81287N;-15.210100000000001;81.286900000000003;LGIC
;GGN0693;81.383300000000006;-54.033299999999997; ; ;Steensby Gletsjer;Steensby Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0694;81.450000000000003;-27.350000000000001; ; ;Hagen Bræ;Hagen Bræ; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0695;81.533299999999997;-14.733400000000000; ; ;Flade Isblink;Flade Isblink; ;RGI40-05.10315;G344790E81287N;-15.210100000000001;81.286900000000003;LGIC
;GGN0696;81.544899999999998;-45.366799999999998; ; ;C.H. Ostenfeld Gletsjer;C.H. Ostenfeld Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0697;81.549999999999997;-50.250000000000000; ; ;Ryder Gletsjer;Ryder Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0698;81.566699999999997;-32.250000000000000; ; ;Academy GGletsjer;Academy GGletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0699;81.733300000000000;-35.666699999999999; ; ;Nyeboe Gletsjer;Nyeboe Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0700;81.774199999999993;-44.445000000000000; ; ;Harder Gletsjer;Harder Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0701;81.783299999999997;-34.500000000000000; ; ;Marie Sophie Gletsjer;Marie Sophie Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0702;81.900000000000006;-36.000000000000000; ; ;Hobbs Gletsjer;Hobbs Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0703;81.916700000000006;-29.166699999999999; ; ;Hestetunge Bræ;Hestetunge Bræ; ;RGI40-05.10312;G331215E81911N;-28.784900000000000;81.911199999999994;LGIC
;GGN0704;81.950000000000003;-29.133299999999998; ; ;Hugh Lee Bræ;Hugh Lee Bræ; ;RGI40-05.10312;G331215E81911N;-28.784900000000000;81.911199999999994;LGIC
;GGN0705;81.950000000000003;-28.783300000000001; ; ;Josephine Bræ;Josephine Bræ; ;RGI40-05.10312;G331215E81911N;-28.784900000000000;81.911199999999994;LGIC
;GGN0706;82.116699999999994;-38.666699999999999; ; ;Astrup Bræ;Astrup Bræ; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0707;82.126199999999997;-42.655200000000001; ; ;Jungersen Gletsjer;Jungersen Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0708;82.202100000000002;-39.963900000000002; ; ;Adams Gletsjer;Adams Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0709;82.245900000000006;-40.783600000000000; ; ;Ekspedition Bræ;Ekspedition Bræ;Henson Gletsjer; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0710;82.483300000000000;-40.333300000000001; ; ;Inukitsaq Gletsjer;Inukitsaq Gletsjer; ;RGI40-05.10755;G319949E82483N;-40.051400000000001;82.482699999999994;LGIC
;GGN0711;82.554199999999994;-40.306800000000003; ; ;Aajaku Gletsjer;Aajaku Gletsjer; ;RGI40-05.10736;G320012E82531N;-39.988000000000000;82.530900000000003;LGIC
;GGN0712;82.564700000000002;-38.807800000000000; ; ;Persuaq Gletsjer;Persuaq Gletsjer; ;RGI40-05.10748;G321124E82566N;-38.876199999999997;82.565600000000003;LGIC
;GGN0713;82.633300000000006;-36.333300000000001; ; ;Ymer Gletsjer;Ymer Gletsjer; ;RGI40-05.10747;G323244E82655N;-36.755699999999997;82.654600000000002;LGIC
;GGN0714;82.683300000000003;-39.416699999999999; ; ;Lurgletscher;Lurgletscher; ;RGI40-05.10748;G321124E82566N;-38.876199999999997;82.565600000000003;LGIC
;GGN0715;82.793700000000001;-38.500000000000000; ; ;Tjalfe Gletsjer;Tjalfe Gletsjer; ;RGI40-05.10749;G322065E82674N;-37.935299999999998;82.673500000000004;LGIC
;GGN0716;82.900000000000006;-35.333300000000001; ; ;Sleipner Bræ;Sleipner Bræ; ;RGI40-05.10683;G324663E82878N;-35.336700000000000;82.878299999999996;LGIC
;GGN0717;82.911900000000003;-31.920700000000000; ; ;Balder Gletsjer;Balder Gletsjer; ;RGI40-05.10862;G328441E82854N;-31.558700000000002;82.853999999999999;LGIC
;GGN0718;83.017799999999994;-45.369000000000000; ; ;Buys-Ballot Gletsjer;Buys-Ballot Gletsjer; ;RGI40-05.10607;G314965E83009N;-45.034799999999997;83.008899999999997;LGIC
;GGN0719;83.059399999999997;-31.058000000000000; ; ;Gefion Bræ;Gefion Bræ; ;RGI40-05.10844;G329178E83012N;-30.821800000000000;83.011700000000005;LGIC
;GGN0720;83.163799999999995;-36.962600000000002; ; ;Dreng Bræ;Dreng Bræ; ;RGI40-05.10988;G322874E83240N;-37.125900000000001;83.240099999999998;LGIC
;GGN0721;83.233300000000000;-33.333300000000001; ; ;Sif Gletsjer;Sif Gletsjer; ;RGI40-05.10893;G326894E83267N;-33.105800000000002;83.267300000000006;LGIC
;GGN0722;83.271400000000000;-33.922499999999999; ; ;Nysne Gletsjer;Nysne Gletsjer; ;RGI40-05.11024;G326293E83301N;-33.707500000000003;83.300799999999995;LGIC
;GGN0723;83.316500000000005;-28.414600000000000; ; ;Ydun Gletsjer;Ydun Gletsjer; ;RGI40-05.11042;G331745E83306N;-28.254899999999999;83.305899999999994;LGIC
;GGN0724;83.316699999999997;-34.250000000000000; ; ;Sydgletsjer;Sydgletsjer; ;RGI40-05.10959;G325843E83366N;-34.157299999999999;83.365799999999993;LGIC
;GGN0725;83.323200000000000;-34.581800000000001; ; ;Modvindgletsjer;Modvindgletsjer; ;RGI40-05.10959;G325843E83366N;-34.157299999999999;83.365799999999993;LGIC
;GGN0726;83.363299999999995;-38.560200000000002; ; ;Thomas Gletsjer;Thomas Gletsjer; ;RGI40-05.10957;G321679E83360N;-38.320700000000002;83.360299999999995;LGIC
;GGN0727;83.386300000000006;-34.257300000000001; ; ;Malcantone Gletsjer;Malcantone Gletsjer; ;RGI40-05.10959;G325843E83366N;-34.157299999999999;83.365799999999993;LGIC
;GGN0728;83.409099999999995;-29.603999999999999; ; ;Borup Gletsjer;Borup Gletsjer; ;RGI40-05.11037;G330072E83405N;-29.928100000000001;83.405400000000000;LGIC
;GGN0729;83.421300000000002;-36.782200000000003; ; ;A. Harmsworth Gletsjer;A. Harmsworth Gletsjer; ;RGI40-05.11001;G323832E83396N;-36.168399999999998;83.396199999999993;LGIC
;GGN0730;83.437600000000003;-28.501999999999999; ; ;Moore Gletsjer;Moore Gletsjer; ;RGI40-05.11026;G331489E83400N;-28.511099999999999;83.400400000000005;LGIC
;GGN0731;83.450000000000003;-34.333300000000001; ; ;MacMillan Gletsjer;MacMillan Gletsjer; ;RGI40-05.10889;G325659E83447N;-34.341400000000000;83.447299999999998;LGIC
;GGN0732;83.453199999999995;-27.627700000000001; ; ;Bertelsen Gletsjer;Bertelsen Gletsjer; ;RGI40-05.11025;G332052E83445N;-27.948399999999999;83.445200000000000;LGIC
;GGN0733;83.458900000000000;-34.722200000000001; ; ;Nordgletsjer;Nordgletsjer; ;RGI40-05.10887;G325109E83418N;-34.891500000000001;83.418199999999999;LGIC
